index,timestamp,fridge,light,microwave,electric oven,washer dryer,dish washer,electric space heater,FALSE
51867,2011-05-24 00:27:00-04:00,0.263961762,0.121106744,0.008694393,0,0.002004027,0.187719837,0.024580443,FALSE
51868,2011-05-24 00:28:00-04:00,0.246825546,0.120919585,0.008227518,0,0.001925589,0.284638882,0.022752643,FALSE
51869,2011-05-24 00:29:00-04:00,0.265145034,0.126281291,0.008869705,0,0.002044435,0.289698899,0.025295082,FALSE
51870,2011-05-24 00:30:00-04:00,0.264777929,0.132972777,0.008849422,0,0.00205204,0.276242346,0.025486551,FALSE
51871,2011-05-24 00:31:00-04:00,0.122840732,0.145461813,0.009865814,0,0.002319069,0.313749045,0.027113495,FALSE
51872,2011-05-24 00:32:00-04:00,0.127266213,0.144116536,0.009764671,0,0.002239925,0.31276992,0.027184362,FALSE
51873,2011-05-24 00:33:00-04:00,0.149484351,0.158074111,0.011217049,0,0.00233186,0.157786503,0.029488849,FALSE
51874,2011-05-24 00:34:00-04:00,0.14235191,0.195254952,0.0132626,0,0.003009952,0.001473622,0.035530668,FALSE
51875,2011-05-24 00:35:00-04:00,0.010985841,0.195856318,0.014321006,0,0.003147102,0.001608519,0.03623898,FALSE
51876,2011-05-24 00:36:00-04:00,0.074555136,0.206801459,0.014111402,0,0.003302668,0.0014543,0.035678826,FALSE
51877,2011-05-24 00:37:00-04:00,0.282209694,0.170544237,0.012190662,0,0.002577954,0.001312841,0.032815117,FALSE
51878,2011-05-24 00:38:00-04:00,0.264968157,0.17271544,0.012327923,0,0.00297269,0.001618818,0.036679376,FALSE
51879,2011-05-24 00:39:00-04:00,0.270139158,0.17072323,0.012444518,0,0.002750419,0.001361119,0.033498451,FALSE
51880,2011-05-24 00:40:00-04:00,0.269102782,0.169702545,0.012482836,0,0.002818705,0.001152262,0.029990209,FALSE
51881,2011-05-24 00:41:00-04:00,0.271053314,0.17125009,0.012649154,0,0.002765586,0.001621687,0.051471718,FALSE
51882,2011-05-24 00:42:00-04:00,0.260228336,0.176524416,0.012626003,0,0.002497156,0.001283077,0.077561244,FALSE
51883,2011-05-24 00:43:00-04:00,0.315621436,0.21070531,0.015030524,0,0.003005765,0.001677712,0.088764779,FALSE
51884,2011-05-24 00:44:00-04:00,0.261829525,0.17620267,0.012640627,0,0.002330896,0.001404514,0.073893048,FALSE
51885,2011-05-24 00:45:00-04:00,0.236058578,0.154128805,0.011248172,0,0.001935169,0.001269025,0.063598163,FALSE
51886,2011-05-24 00:46:00-04:00,0.221737504,0.153131917,0.010948653,0,0.002325813,0.001171181,0.064845137,FALSE
51887,2011-05-24 00:47:00-04:00,0.247622281,0.162770078,0.011918951,0,0.002136013,0.001344702,0.066866063,FALSE
51888,2011-05-24 00:48:00-04:00,0.266052783,0.178460509,0.012852369,0,0.002328328,0.001338788,0.073557585,FALSE
51889,2011-05-24 00:49:00-04:00,0.267639339,0.178822652,0.013001647,0,0.00265625,0.001266827,0.072940052,FALSE
51890,2011-05-24 00:50:00-04:00,0.325083882,0.216256142,0.015823619,0,0.002835774,0.001785229,0.089269102,FALSE
51891,2011-05-24 00:51:00-04:00,0.303997278,0.225149333,0.015687399,0,0.003126112,0.001817053,0.095247217,FALSE
51892,2011-05-24 00:52:00-04:00,0.293222159,0.194194958,0.014221264,0,0.002723221,0.001832028,0.078667969,FALSE
51893,2011-05-24 00:53:00-04:00,0.369965106,0.171729803,0.01279325,0,0.002640345,0.002219237,0.074860469,FALSE
51894,2011-05-24 00:54:00-04:00,0.424251258,0.172471121,0.012601854,0,0.002591871,0.00162341,0.066338062,FALSE
51895,2011-05-24 00:55:00-04:00,0.417517275,0.177509859,0.012546002,0,0.002518194,0.001930154,0.063519068,FALSE
51896,2011-05-24 00:56:00-04:00,0.410568893,0.182434082,0.012451749,0,0.002410016,0.001979509,0.066331014,FALSE
51897,2011-05-24 00:57:00-04:00,0.412349731,0.188211411,0.012508339,0,0.002719204,0.001498395,0.064036407,FALSE
51898,2011-05-24 00:58:00-04:00,0.212018982,0.217296928,0.01466921,0,0.003121108,0.001852173,0.079231836,FALSE
51899,2011-05-24 00:59:00-04:00,0.199815005,0.214577109,0.014827263,0,0.003241803,0.002053006,0.075441852,FALSE
51900,2011-05-24 01:00:00-04:00,0.197948456,0.219293758,0.014597127,0,0.00313953,0.001967439,0.078975968,FALSE
51901,2011-05-24 01:01:00-04:00,0.190027907,0.21443516,0.014926203,0,0.003281648,0.001845927,0.07513734,FALSE
51902,2011-05-24 01:02:00-04:00,0.19879654,0.209852427,0.013590986,0,0.002869651,0.00174877,0.076370619,FALSE
51903,2011-05-24 01:03:00-04:00,0.197268203,0.210981652,0.014772504,0,0.002859194,0.002196936,0.07479161,FALSE
51904,2011-05-24 01:04:00-04:00,0.038306013,0.233948186,0.01622762,0,0.003116173,0.002704603,0.084404036,FALSE
51905,2011-05-24 01:05:00-04:00,0.012766946,0.234244436,0.016533382,0,0.003474406,0.001740947,0.087743729,FALSE
51906,2011-05-24 01:06:00-04:00,0.012664612,0.235444963,0.016811432,0,0.003517285,0.00246228,0.089557201,FALSE
51907,2011-05-24 01:07:00-04:00,0.053228896,0.225827649,0.016542597,0,0.00337967,0.001866344,0.085834228,FALSE
51908,2011-05-24 01:08:00-04:00,0.302696466,0.195211247,0.014290296,0,0.00263509,0.001325463,0.073892474,FALSE
51909,2011-05-24 01:09:00-04:00,0.276034057,0.1969852,0.014353381,0,0.00270426,0.001569901,0.07339181,FALSE
51910,2011-05-24 01:10:00-04:00,0.27046144,0.191051736,0.014301377,0,0.002562971,0.001393468,0.083559617,FALSE
51911,2011-05-24 01:11:00-04:00,0.267494947,0.196388304,0.014451215,0,0.003107788,0.001482176,0.073982954,FALSE
51912,2011-05-24 01:12:00-04:00,0.257267296,0.184850097,0.01308557,0,0.002579891,0.001085358,0.071546622,FALSE
51913,2011-05-24 01:13:00-04:00,0.207599476,0.154229984,0.011340439,0,0.002194924,0.001104966,0.057772052,FALSE
51914,2011-05-24 01:14:00-04:00,0.20740664,0.158855051,0.011393415,0,0.002229146,0.001127473,0.058185238,FALSE
51915,2011-05-24 01:15:00-04:00,0.213676527,0.161003053,0.011525163,0,0.002411293,0.000931326,0.06075611,FALSE
51916,2011-05-24 01:16:00-04:00,0.224926412,0.17311269,0.01304972,0,0.002269516,0.001223411,0.062069818,FALSE
51917,2011-05-24 01:17:00-04:00,0.246887118,0.188471317,0.013388673,0,0.00225544,0.001167218,0.07057979,FALSE
51918,2011-05-24 01:18:00-04:00,0.271617115,0.203478947,0.014646661,0,0.002628888,0.001247381,0.07848902,FALSE
51919,2011-05-24 01:19:00-04:00,0.294935822,0.224116951,0.016535303,0,0.00290405,0.001526336,0.088292278,FALSE
51920,2011-05-24 01:20:00-04:00,0.296946228,0.232458815,0.016719552,0,0.003416217,0.001400354,0.085101247,FALSE
51921,2011-05-24 01:21:00-04:00,0.300099701,0.234146059,0.016616818,0,0.003181944,0.001342773,0.08780244,FALSE
51922,2011-05-24 01:22:00-04:00,0.290923059,0.227241233,0.016627407,0,0.003575786,0.001279031,0.08564683,FALSE
51923,2011-05-24 01:23:00-04:00,0.462160587,0.196418256,0.014141633,0,0.00264003,0.001333156,0.076209262,FALSE
51924,2011-05-24 01:24:00-04:00,0.459699303,0.199864641,0.014006087,0,0.002386235,0.00123899,0.077305853,FALSE
51925,2011-05-24 01:25:00-04:00,0.446577936,0.197486952,0.014484534,0,0.002570656,0.001200985,0.077051394,FALSE
51926,2011-05-24 01:26:00-04:00,0.451025724,0.204161942,0.014604959,0,0.002721461,0.001192622,0.077619806,FALSE
51927,2011-05-24 01:27:00-04:00,0.441613019,0.198428169,0.0144498,0,0.002591774,0.001362207,0.076013722,FALSE
51928,2011-05-24 01:28:00-04:00,0.43893522,0.202255458,0.013918655,0,0.002530664,0.001379014,0.074102513,FALSE
51929,2011-05-24 01:29:00-04:00,0.443113178,0.209354252,0.014611338,0,0.00277563,0.001273809,0.077115394,FALSE
51930,2011-05-24 01:30:00-04:00,0.445119262,0.199723214,0.014348831,0,0.00278567,0.001222016,0.078303009,FALSE
51931,2011-05-24 01:31:00-04:00,0.434040517,0.193622604,0.014512148,0,0.002603552,0.001222076,0.074170589,FALSE
51932,2011-05-24 01:32:00-04:00,0.440328211,0.204198927,0.013050902,0,0.00297933,0.001191098,0.078885451,FALSE
51933,2011-05-24 01:33:00-04:00,0.39045918,0.206949994,0.014990658,0,0.0026894,0.001341269,0.077266648,FALSE
51934,2011-05-24 01:34:00-04:00,0.28427875,0.224783242,0.016615896,0,0.002918204,0.001448565,0.083706491,FALSE
51935,2011-05-24 01:35:00-04:00,0.297694564,0.234748602,0.016830917,0,0.003247704,0.001280913,0.09137968,FALSE
51936,2011-05-24 01:36:00-04:00,0.2871342,0.223633364,0.016387312,0,0.003146839,0.001553009,0.093127474,FALSE
51937,2011-05-24 01:37:00-04:00,0.284493893,0.225388393,0.016641704,0,0.003161327,0.001280131,0.085720472,FALSE
51938,2011-05-24 01:38:00-04:00,0.293493092,0.238454029,0.016720077,0,0.003296073,0.001371904,0.09196043,FALSE
51939,2011-05-24 01:39:00-04:00,0.284834176,0.227301106,0.016802017,0,0.00343267,0.001292463,0.085278153,FALSE
51940,2011-05-24 01:40:00-04:00,0.052985739,0.261436611,0.01957011,0,0.003156469,0.001806472,0.099081375,FALSE
51941,2011-05-24 01:41:00-04:00,0.016889891,0.273747742,0.020022692,0,0.004135121,0.002189982,0.09746895,FALSE
51942,2011-05-24 01:42:00-04:00,0.015790539,0.278716713,0.02024428,0,0.004235506,0.002249365,0.088475004,FALSE
51943,2011-05-24 01:43:00-04:00,0.015912898,0.270938009,0.019884368,0,0.003962465,0.002198492,0.09006571,FALSE
51944,2011-05-24 01:44:00-04:00,0.015752271,0.285218656,0.02019522,0,0.004270674,0.002278435,0.089008562,FALSE
51945,2011-05-24 01:45:00-04:00,0.01354459,0.235819012,0.017313519,0,0.003351004,0.001775746,0.074480802,FALSE
51946,2011-05-24 01:46:00-04:00,0.011757789,0.199467435,0.014524328,0,0.002759102,0.001862093,0.061020445,FALSE
51947,2011-05-24 01:47:00-04:00,0.010978254,0.173919737,0.013147717,0,0.002262234,0.001307667,0.058618698,FALSE
51948,2011-05-24 01:48:00-04:00,0.010225931,0.185828239,0.013110169,0,0.002396483,0.001479096,0.056567952,FALSE
51949,2011-05-24 01:49:00-04:00,0.011845449,0.20569244,0.015141574,0,0.003039169,0.001941227,0.063232735,FALSE
51950,2011-05-24 01:50:00-04:00,0.011753188,0.209697366,0.015360189,0,0.003227866,0.001617411,0.068578236,FALSE
51951,2011-05-24 01:51:00-04:00,0.013607851,0.242207319,0.017702248,0,0.003720038,0.00230498,0.073481031,FALSE
51952,2011-05-24 01:52:00-04:00,0.096905127,0.265497446,0.018431317,0,0.004452865,0.002402257,0.083854787,FALSE
51953,2011-05-24 01:53:00-04:00,0.257180303,0.232789487,0.016913064,0,0.003491729,0.00184058,0.074921347,FALSE
51954,2011-05-24 01:54:00-04:00,0.243473664,0.238225058,0.017151482,0,0.003202657,0.002437316,0.073688351,FALSE
51955,2011-05-24 01:55:00-04:00,0.233457178,0.241502553,0.016325168,0,0.003643253,0.002286623,0.077285901,FALSE
51956,2011-05-24 01:56:00-04:00,0.208211973,0.192105711,0.014377646,0,0.002661891,0.002099091,0.060215104,FALSE
51957,2011-05-24 01:57:00-04:00,0.194897845,0.205995351,0.015088865,0,0.003461645,0.002448564,0.063750602,FALSE
51958,2011-05-24 01:58:00-04:00,0.199628636,0.208488256,0.014114016,0,0.00336334,0.001976913,0.067096755,FALSE
51959,2011-05-24 01:59:00-04:00,0.198002055,0.206469148,0.014947311,0,0.003392297,0.00203827,0.068923712,FALSE
51960,2011-05-24 02:00:00-04:00,0.200667739,0.20059897,0.014935776,0,0.003319061,0.002374406,0.064158082,FALSE
51961,2011-05-24 02:01:00-04:00,0.196611851,0.208512634,0.014947684,0,0.003498394,0.0022648,0.068095006,FALSE
51962,2011-05-24 02:02:00-04:00,0.208596155,0.198392868,0.014837226,0,0.003151859,0.002063286,0.061170354,FALSE
51963,2011-05-24 02:03:00-04:00,0.051404823,0.22677432,0.016498927,0,0.003347608,0.00180457,0.065995708,FALSE
51964,2011-05-24 02:04:00-04:00,0.014065336,0.234508187,0.017014518,0,0.003801116,0.002577957,0.072889358,FALSE
51965,2011-05-24 02:05:00-04:00,0.013773639,0.242561087,0.016934801,0,0.003963464,0.00248035,0.068993635,FALSE
51966,2011-05-24 02:06:00-04:00,0.013712995,0.242279455,0.016939582,0,0.003400059,0.002606089,0.063709877,FALSE
51967,2011-05-24 02:07:00-04:00,0.013520437,0.248260126,0.017262086,0,0.003244293,0.001956905,0.063587673,FALSE
51968,2011-05-24 02:08:00-04:00,0.013026015,0.24619168,0.01686888,0,0.00354491,0.00213153,0.063399345,FALSE
51969,2011-05-24 02:09:00-04:00,0.013563154,0.255961061,0.016953941,0,0.003281408,0.002347469,0.062583067,FALSE
51970,2011-05-24 02:10:00-04:00,0.013524527,0.247565508,0.016992353,0,0.003410652,0.002265647,0.058564838,FALSE
51971,2011-05-24 02:11:00-04:00,0.197710291,0.218062043,0.015328803,0,0.003351459,0.002829933,0.05206009,FALSE
51972,2011-05-24 02:12:00-04:00,0.298183888,0.198901772,0.013737638,0,0.003085991,0.002314493,0.047625154,FALSE
51973,2011-05-24 02:13:00-04:00,0.306484044,0.199839324,0.013987319,0,0.002957892,0.002080165,0.046800338,FALSE
51974,2011-05-24 02:14:00-04:00,0.298362643,0.205605999,0.013994495,0,0.003275307,0.00190834,0.055027738,FALSE
51975,2011-05-24 02:15:00-04:00,0.304542124,0.196915552,0.0141223,0,0.003138289,0.001810551,0.048228987,FALSE
51976,2011-05-24 02:16:00-04:00,0.30455482,0.198608488,0.014181045,0,0.003031455,0.002068069,0.046378255,FALSE
51977,2011-05-24 02:17:00-04:00,0.420032918,0.212022394,0.014529238,0,0.003229093,0.001732332,0.050435167,FALSE
51978,2011-05-24 02:18:00-04:00,0.556949735,0.187497586,0.013668048,0,0.002351492,0.001121481,0.043153208,FALSE
51979,2011-05-24 02:19:00-04:00,0.547000587,0.187459588,0.013851695,0,0.002829916,0.001278618,0.042861849,FALSE
51980,2011-05-24 02:20:00-04:00,0.537042141,0.19034183,0.013806434,0,0.002701259,0.001150536,0.043590125,FALSE
51981,2011-05-24 02:21:00-04:00,0.429964483,0.150414139,0.011135444,0,0.002314895,0.000970782,0.033196229,FALSE
51982,2011-05-24 02:22:00-04:00,0.456861585,0.136648163,0.009918012,0,0.002026261,0.000892096,0.030008344,FALSE
51983,2011-05-24 02:23:00-04:00,0.486057043,0.131758481,0.009347251,0,0.001823045,0.000802542,0.029426532,FALSE
51984,2011-05-24 02:24:00-04:00,0.511142671,0.140482321,0.010034451,0,0.001926905,0.001045255,0.027831404,FALSE
51985,2011-05-24 02:25:00-04:00,0.538504422,0.146822318,0.010667047,0,0.002026357,0.00098465,0.030659372,FALSE
51986,2011-05-24 02:26:00-04:00,0.549855709,0.150515392,0.010943512,0,0.001921979,0.000897929,0.032073442,FALSE
51987,2011-05-24 02:27:00-04:00,0.636668265,0.173027188,0.012717792,0,0.002461508,0.001108731,0.03519389,FALSE
51988,2011-05-24 02:28:00-04:00,0.631894827,0.178497702,0.012680165,0,0.00231788,0.001170477,0.037179492,FALSE
51989,2011-05-24 02:29:00-04:00,0.6274634,0.171426311,0.012532694,0,0.002179599,0.001121727,0.038737655,FALSE
51990,2011-05-24 02:30:00-04:00,0.631557405,0.171724305,0.012742099,0,0.00223786,0.001176194,0.036142685,FALSE
51991,2011-05-24 02:31:00-04:00,0.62819159,0.17693983,0.012702715,0,0.00247748,0.001218947,0.038657028,FALSE
51992,2011-05-24 02:32:00-04:00,0.624885678,0.17822051,0.012663037,0,0.00243167,0.001005003,0.042687971,FALSE
51993,2011-05-24 02:33:00-04:00,0.412904739,0.208660752,0.015285066,0,0.00284883,0.001410929,0.042298295,FALSE
51994,2011-05-24 02:34:00-04:00,0.298358291,0.229149029,0.016752707,0,0.003277703,0.001411233,0.052975532,FALSE
51995,2011-05-24 02:35:00-04:00,0.295649588,0.23029761,0.017029973,0,0.003357163,0.001397331,0.049054887,FALSE
51996,2011-05-24 02:36:00-04:00,0.30492866,0.236949682,0.017054176,0,0.003507596,0.001378115,0.045267254,FALSE
51997,2011-05-24 02:37:00-04:00,0.294949919,0.234099075,0.017090123,0,0.003467561,0.001424177,0.042671565,FALSE
51998,2011-05-24 02:38:00-04:00,0.294405937,0.231471062,0.017214667,0,0.003208468,0.001500766,0.043415606,FALSE
51999,2011-05-24 02:39:00-04:00,0.301472276,0.231206328,0.017001271,0,0.002833545,0.001432172,0.043956675,FALSE
52000,2011-05-24 02:40:00-04:00,0.29529494,0.234428823,0.017225539,0,0.003682271,0.001435462,0.041601304,FALSE
52001,2011-05-24 02:41:00-04:00,0.305825531,0.240486398,0.017252287,0,0.003120094,0.001394124,0.046325583,FALSE
52002,2011-05-24 02:42:00-04:00,0.30393672,0.239371523,0.017190991,0,0.003291892,0.001389171,0.043401949,FALSE
52003,2011-05-24 02:43:00-04:00,0.299892783,0.24180159,0.017417761,0,0.003246696,0.001276479,0.041292891,FALSE
52004,2011-05-24 02:44:00-04:00,0.295355052,0.230534539,0.017270165,0,0.003528313,0.001417039,0.043229718,FALSE
52005,2011-05-24 02:45:00-04:00,0.292944044,0.232522383,0.017136004,0,0.003193807,0.001581785,0.05043805,FALSE
52006,2011-05-24 02:46:00-04:00,0.308174998,0.246185675,0.016911173,0,0.003002346,0.001513619,0.04644677,FALSE
52007,2011-05-24 02:47:00-04:00,0.283359259,0.228375077,0.017297048,0,0.002820171,0.001441421,0.040803291,FALSE
52008,2011-05-24 02:48:00-04:00,0.231396019,0.25128454,0.017974835,0,0.003378249,0.001724858,0.043716572,FALSE
52009,2011-05-24 02:49:00-04:00,0.016782645,0.28539589,0.020466639,0,0.003846567,0.002687539,0.048892524,FALSE
52010,2011-05-24 02:50:00-04:00,0.017207321,0.282980859,0.020564847,0,0.004396109,0.002356389,0.047337949,FALSE
52011,2011-05-24 02:51:00-04:00,0.016925788,0.276489675,0.020562733,0,0.003979884,0.002319898,0.046427805,FALSE
52012,2011-05-24 02:52:00-04:00,0.016995728,0.275716394,0.020345116,0,0.004349137,0.002463666,0.050097298,FALSE
52013,2011-05-24 02:53:00-04:00,0.249453485,0.248699009,0.017725259,0,0.003875415,0.002363368,0.043328412,FALSE
52014,2011-05-24 02:54:00-04:00,0.244241059,0.239833698,0.017818993,0,0.003980839,0.002203679,0.042022351,FALSE
52015,2011-05-24 02:55:00-04:00,0.245212957,0.237550527,0.017809439,0,0.003446988,0.002283261,0.039875221,FALSE
52016,2011-05-24 02:56:00-04:00,0.237684593,0.248716429,0.017720023,0,0.00362022,0.002271798,0.044518825,FALSE
52017,2011-05-24 02:57:00-04:00,0.231100887,0.241775066,0.017806437,0,0.003851747,0.002752657,0.046313893,FALSE
52018,2011-05-24 02:58:00-04:00,0.240421623,0.238751814,0.017320164,0,0.003550416,0.002086357,0.044833571,FALSE
52019,2011-05-24 02:59:00-04:00,0.179243252,0.182831869,0.013091631,0,0.002768801,0.010451413,0.032710284,FALSE
52020,2011-05-24 03:00:00-04:00,0.196180999,0.200697109,0.014535588,0,0.003001915,0.002119773,0.028339826,FALSE
52021,2011-05-24 03:01:00-04:00,0.16678001,0.170182958,0.012419789,0,0.002581892,0.001719663,0.023980347,FALSE
52022,2011-05-24 03:02:00-04:00,0.145032257,0.146902755,0.010693189,0,0.002207626,0.001828665,0.021067811,FALSE
52023,2011-05-24 03:03:00-04:00,0.103173025,0.157361925,0.010903601,0,0.002540559,0.001469616,0.022460165,FALSE
52024,2011-05-24 03:04:00-04:00,0.010772638,0.187613875,0.013534852,0,0.002813697,0.002082285,0.026473831,FALSE
52025,2011-05-24 03:05:00-04:00,0.01094096,0.201183319,0.013894144,0,0.002906931,0.002004674,0.029529164,FALSE
52026,2011-05-24 03:06:00-04:00,0.012173744,0.225950137,0.015521524,0,0.003539997,0.002239424,0.034147352,FALSE
52027,2011-05-24 03:07:00-04:00,0.014381152,0.232847765,0.017402401,0,0.003404818,0.002628488,0.033466157,FALSE
52028,2011-05-24 03:08:00-04:00,0.014107496,0.242279381,0.017488632,0,0.00434115,0.00247314,0.037028398,FALSE
52029,2011-05-24 03:09:00-04:00,0.013673502,0.239704013,0.017237278,0,0.003535434,0.00239704,0.03596624,FALSE
52030,2011-05-24 03:10:00-04:00,0.013884871,0.244300097,0.017356088,0,0.003754331,0.002366739,0.036104951,FALSE
52031,2011-05-24 03:11:00-04:00,0.014424401,0.237351432,0.017380221,0,0.003550798,0.002228233,0.038586278,FALSE
52032,2011-05-24 03:12:00-04:00,0.014000758,0.237075269,0.017295053,0,0.003967324,0.002572085,0.040137574,FALSE
52033,2011-05-24 03:13:00-04:00,0.014109756,0.250078976,0.01734806,0,0.004166022,0.002668932,0.035445727,FALSE
52034,2011-05-24 03:14:00-04:00,0.013569046,0.2382458,0.017258327,0,0.00381434,0.002544196,0.039588813,FALSE
52035,2011-05-24 03:15:00-04:00,0.014282449,0.258244544,0.017138939,0,0.003850052,0.002767225,0.045915429,FALSE
52036,2011-05-24 03:16:00-04:00,0.01422132,0.321288049,0.016724272,0,0.003257975,0.002958034,0.038076647,FALSE
52037,2011-05-24 03:17:00-04:00,0.013653406,0.330927223,0.016786974,0,0.003658699,0.003245482,0.034195688,FALSE
52038,2011-05-24 03:18:00-04:00,0.114398286,0.27149716,0.017867966,0,0.003702272,0.003356553,0.033949133,FALSE
52039,2011-05-24 03:19:00-04:00,0.218802378,0.216469377,0.018845689,0,0.00410147,0.002779938,0.035746317,FALSE
52040,2011-05-24 03:20:00-04:00,0.256636947,0.213018745,0.019561218,0,0.004064669,0.003161409,0.036812097,FALSE
52041,2011-05-24 03:21:00-04:00,0.287651151,0.23442778,0.021704944,0,0.004140678,0.003631266,0.040405139,FALSE
52042,2011-05-24 03:22:00-04:00,0.285942197,0.243018135,0.021695416,0,0.00425725,0.003504658,0.039370555,FALSE
52043,2011-05-24 03:23:00-04:00,0.285891622,0.224561036,0.022173636,0,0.003905409,0.0033896,0.038980406,FALSE
52044,2011-05-24 03:24:00-04:00,0.573145747,0.14110218,0.01276974,0,0.002815765,0.002184245,0.024249608,FALSE
52045,2011-05-24 03:25:00-04:00,0.646805763,0.143889651,0.013428521,0,0.002685704,0.002025883,0.030167721,FALSE
52046,2011-05-24 03:26:00-04:00,0.696220219,0.128223777,0.012452051,0,0.002531191,0.001746521,0.030463437,FALSE
52047,2011-05-24 03:27:00-04:00,0.725612044,0.123758361,0.012586474,0,0.002045114,0.001565396,0.025753455,FALSE
52048,2011-05-24 03:28:00-04:00,0.701071918,0.129121289,0.012605674,0,0.002293504,0.001393897,0.027189588,FALSE
52049,2011-05-24 03:29:00-04:00,0.711788833,0.121959209,0.012983641,0,0.001954526,0.001511323,0.027857082,FALSE
52050,2011-05-24 03:30:00-04:00,0.714546621,0.124247402,0.012465253,0,0.002032378,0.001636064,0.024765871,FALSE
52051,2011-05-24 03:31:00-04:00,0.722254097,0.122510545,0.012402006,0,0.002330292,0.001681426,0.023137568,FALSE
52052,2011-05-24 03:32:00-04:00,0.713806808,0.122250967,0.012443651,0,0.002019663,0.001530456,0.023319108,FALSE
52053,2011-05-24 03:33:00-04:00,0.71115768,0.12173561,0.012917591,0,0.002262788,0.001530974,0.023965122,FALSE
52054,2011-05-24 03:34:00-04:00,0.682806969,0.13088505,0.013090538,0,0.002301095,0.001576353,0.0248395,FALSE
52055,2011-05-24 03:35:00-04:00,0.549911439,0.163245037,0.017434783,0,0.003034249,0.002005313,0.03236942,FALSE
52056,2011-05-24 03:36:00-04:00,0.285397053,0.23085241,0.025735598,0,0.003946916,0.002875851,0.040755197,FALSE
52057,2011-05-24 03:37:00-04:00,0.285698801,0.232658446,0.024941316,0,0.003827312,0.002816902,0.040924795,FALSE
52058,2011-05-24 03:38:00-04:00,0.293971032,0.237214878,0.024618197,0,0.004441249,0.002847614,0.045207068,FALSE
52059,2011-05-24 03:39:00-04:00,0.287414551,0.231164977,0.024142165,0,0.004168002,0.002730989,0.052924335,FALSE
52060,2011-05-24 03:40:00-04:00,0.281858891,0.231134102,0.023744633,0,0.004232097,0.002831658,0.048351899,FALSE
52061,2011-05-24 03:41:00-04:00,0.221080303,0.179427505,0.01851318,0,0.003337216,0.002286142,0.034958255,FALSE
52062,2011-05-24 03:42:00-04:00,0.188153595,0.152665123,0.014832394,0,0.002913072,0.001892313,0.029326728,FALSE
